RecoleccionID,Fecha,Distrito,Residuo,Toneladas,TiempoRuta,Saturacion,Quejas,DistanciaKm,EstadoCamion
4454,2025-03-03,Santa Rosa,Orgánico,2.74,55,69,4,28.66,Operativo
4455,2025-09-26,Puente Piedra,Vidrio,8.04,40,82,3,22.33,Operativo
4456,2025-10-22,Puente Piedra,Plástico,3.58,23,21,2,2.18,Operativo
4457,2025-10-26,Carabayllo,Metal,11.14,26,58,2,33.27,Operativo
4458,2025-05-09,Puente Piedra,Peligroso,15.31,48,24,2,14.13,Operativo
4459,2025-05-31,Los Olivos,Metal,6.36,42,80,2,18.01,Operativo
4460,2026-04-07,Comas,Vidrio,8.88,20,51,5,3.69,Operativo
4461,2025-11-19,Los Olivos,Orgánico,18.95,57,92,4,27.82,Operativo
4462,2025-09-14,Independencia,Vidrio,19.66,76,84,3,21.51,Operativo
4463,2026-02-23,Comas,Plástico,12.91,69,89,3,23.93,Operativo
4464,2026-05-29,Ancón,Papel y Cartón,15.69,75,92,0,2.55,Operativo
4465,2026-01-24,Ancón,Papel y Cartón,18.29,61,47,0,8.3,Operativo
4466,2026-05-26,Puente Piedra,Metal,12.34,72,59,1,24.13,Operativo
4467,2025-03-22,San Martín de Porres,Vidrio,18.79,63,79,0,22.14,Operativo
4468,2024-07-30,San Martín de Porres,Metal,7.79,53,88,1,34.43,Operativo
4469,2025-03-17,Independencia,Metal,17.31,41,82,5,3.22,Operativo
4470,2024-08-21,Puente Piedra,Plástico,4.51,59,42,4,3.14,Operativo
4471,2026-04-13,San Martín de Porres,Peligroso,14.12,56,86,1,34.51,Operativo
4472,2026-04-08,Los Olivos,Orgánico,6.34,46,69,2,25.41,Operativo
4473,2025-10-07,Carabayllo,Papel y Cartón,9.55,43,88,3,4.34,Operativo
4474,2025-12-31,Los Olivos,Vidrio,8.65,33,57,3,11.84,Operativo
4475,2024-11-08,Carabayllo,Vidrio,10.47,20,33,2,33.32,Operativo
4476,2026-06-06,Ancón,Peligroso,2.02,70,46,0,28.28,Operativo
4477,2025-11-13,Independencia,Vidrio,2.53,58,93,1,21.12,Operativo
4478,2025-11-30,Puente Piedra,Papel y Cartón,16.73,22,83,4,5.85,Operativo
4479,2024-12-05,Los Olivos,Peligroso,15.11,59,80,2,33.59,Operativo
4480,2024-09-23,Puente Piedra,Vidrio,5.37,39,34,4,9.71,Operativo
4481,2026-02-21,Comas,Plástico,13.11,49,25,2,4.02,Operativo
4482,2024-07-13,Santa Rosa,Peligroso,13.53,74,95,2,33.16,Operativo
4483,2025-03-18,Comas,Plástico,6.79,78,59,3,26.01,Mantenimiento
4484,2026-02-11,San Martín de Porres,Orgánico,4.57,74,52,5,7.48,Operativo
4485,2025-05-18,Puente Piedra,Papel y Cartón,15.94,54,26,5,2.28,Operativo
4486,2024-08-29,Independencia,Metal,18.31,33,68,2,22.61,Mantenimiento
4487,2025-04-27,Santa Rosa,Plástico,5.08,40,46,1,3.49,Operativo
4488,2024-08-21,Independencia,Vidrio,4.07,34,49,0,20.22,Operativo
4489,2024-11-10,Los Olivos,Papel y Cartón,13.1,45,59,3,24.42,Operativo
4490,2025-10-09,Ancón,Orgánico,9.46,45,51,5,31.03,Operativo
4491,2026-03-08,Independencia,Orgánico,5.09,39,68,0,12.61,Operativo
4492,2024-12-01,Comas,Metal,12.81,68,92,5,17.99,Operativo
4493,2025-07-27,Independencia,Papel y Cartón,6.31,73,49,3,5.99,Operativo
4494,2026-04-08,Carabayllo,Orgánico,14.61,61,62,3,34.87,Operativo
4495,2024-10-01,Carabayllo,Metal,17.0,42,79,1,31.96,Operativo
4496,2026-06-29,Santa Rosa,Papel y Cartón,10.41,56,44,3,4.1,Operativo
4497,2025-04-13,Santa Rosa,Metal,18.34,66,90,1,34.81,Operativo
4498,2026-01-04,Santa Rosa,Vidrio,5.36,25,43,2,18.1,Operativo
4499,2025-08-29,San Martín de Porres,Metal,19.46,77,38,1,17.51,Mantenimiento
4500,2026-04-07,Comas,Papel y Cartón,6.01,76,83,5,19.88,Operativo
4501,2026-02-26,Santa Rosa,Vidrio,11.35,29,67,4,25.78,Operativo
4502,2025-01-30,Comas,Peligroso,6.73,60,21,4,4.15,Operativo
4503,2025-12-13,Independencia,Plástico,15.93,71,44,0,31.81,Operativo
4504,2025-12-26,Comas,Orgánico,6.69,73,32,5,15.66,Operativo
4505,2024-11-22,Santa Rosa,Vidrio,19.0,42,46,3,25.32,Operativo
4506,2025-10-27,Puente Piedra,Papel y Cartón,5.12,48,83,4,27.27,Operativo
4507,2025-06-06,Carabayllo,Plástico,14.05,22,72,2,28.46,Mantenimiento
4508,2025-04-25,Santa Rosa,Plástico,11.88,72,30,0,27.69,Operativo
4509,2025-10-27,Los Olivos,Peligroso,12.79,26,63,5,5.35,Mantenimiento
4510,2025-05-19,Ancón,Orgánico,9.91,22,88,2,4.33,Operativo
4511,2025-09-13,San Martín de Porres,Vidrio,4.51,53,40,1,12.53,Operativo
4512,2024-11-07,Independencia,Papel y Cartón,2.46,67,48,1,4.69,Operativo
4513,2025-11-02,Carabayllo,Plástico,3.92,63,21,1,11.15,Operativo
4514,2025-07-27,Santa Rosa,Papel y Cartón,18.51,24,34,1,20.71,Mantenimiento
4515,2026-01-30,Los Olivos,Peligroso,6.73,73,76,1,29.45,Operativo
4516,2026-05-31,Puente Piedra,Vidrio,3.0,38,70,0,25.92,Operativo
4517,2025-07-09,Comas,Papel y Cartón,3.15,62,49,5,24.62,Operativo
4518,2024-07-14,Ancón,Orgánico,4.09,31,44,3,22.74,Operativo
4519,2024-12-06,Ancón,Metal,12.53,77,97,5,2.6,Operativo
4520,2025-03-12,Carabayllo,Plástico,2.77,51,64,2,22.56,Operativo
4521,2025-06-24,Comas,Papel y Cartón,11.45,42,55,5,32.09,Mantenimiento
4522,2024-10-06,Ancón,Orgánico,19.89,60,68,1,15.5,Operativo
4523,2025-12-29,Comas,Plástico,15.29,25,85,4,29.15,Operativo
4524,2025-04-12,Los Olivos,Orgánico,13.76,32,43,5,12.17,Operativo
4525,2024-09-24,Ancón,Peligroso,18.06,49,38,5,12.73,Operativo
4526,2025-09-26,Carabayllo,Peligroso,12.72,74,25,1,22.99,Operativo
4527,2025-10-25,Comas,Peligroso,19.31,49,29,3,27.31,Operativo
4528,2024-10-21,Independencia,Metal,7.5,70,41,3,18.98,Mantenimiento
4529,2024-12-17,San Martín de Porres,Peligroso,4.36,21,92,2,11.44,Operativo
4530,2025-02-11,Carabayllo,Papel y Cartón,14.0,62,74,2,23.57,Operativo
4531,2026-06-23,San Martín de Porres,Orgánico,3.42,68,20,5,23.69,Operativo
4532,2026-07-07,Puente Piedra,Papel y Cartón,12.32,38,66,1,27.49,Operativo
4533,2025-04-06,San Martín de Porres,Vidrio,4.54,73,98,0,19.2,Operativo
4534,2024-10-01,Comas,Papel y Cartón,18.07,27,90,3,30.04,Operativo
4535,2025-11-25,Puente Piedra,Papel y Cartón,10.75,58,52,1,12.99,Operativo
4536,2026-01-02,Independencia,Metal,9.84,23,29,3,22.41,Operativo
4537,2025-05-29,Los Olivos,Plástico,11.02,36,89,4,12.26,Operativo
4538,2025-05-22,Comas,Vidrio,7.52,57,90,2,33.53,Operativo
4539,2025-10-13,San Martín de Porres,Peligroso,2.11,73,62,3,14.79,Operativo
4540,2025-10-15,Carabayllo,Papel y Cartón,19.29,45,80,3,25.99,Operativo
4541,2024-11-21,Independencia,Vidrio,13.96,55,88,4,14.92,Operativo
4542,2024-09-25,Puente Piedra,Papel y Cartón,11.93,44,38,2,16.18,Operativo
4543,2026-06-05,Puente Piedra,Orgánico,4.2,49,97,2,23.63,Operativo
4544,2025-04-30,Puente Piedra,Vidrio,5.0,42,85,5,17.76,Mantenimiento
4545,2025-11-20,Santa Rosa,Orgánico,12.63,72,58,1,17.63,Operativo
4546,2025-10-16,Los Olivos,Metal,5.45,76,92,1,31.91,Operativo
4547,2026-06-23,Ancón,Vidrio,14.15,51,93,3,7.11,Operativo
4548,2025-05-10,Carabayllo,Orgánico,11.44,50,57,0,30.71,Operativo
4549,2025-08-26,Comas,Vidrio,16.84,71,89,3,26.62,Operativo
4550,2026-06-25,Carabayllo,Vidrio,15.09,49,61,4,24.92,Operativo
4551,2026-04-07,Comas,Papel y Cartón,6.61,56,53,2,20.24,Operativo
4552,2025-11-24,Puente Piedra,Peligroso,3.53,39,63,3,9.91,Operativo
4553,2026-05-18,Independencia,Papel y Cartón,4.62,26,74,1,22.91,Operativo
4554,2026-06-05,Santa Rosa,Metal,18.96,53,65,3,15.94,Operativo
4555,2026-06-25,Los Olivos,Plástico,2.92,41,94,1,15.35,Operativo
4556,2026-06-29,Ancón,Metal,16.57,36,60,4,21.2,Operativo
4557,2024-12-06,Comas,Metal,10.38,45,69,0,11.54,Operativo
4558,2025-04-02,Independencia,Metal,12.21,20,69,1,14.69,Operativo
4559,2024-11-15,Los Olivos,Plástico,18.72,21,53,0,23.7,Operativo
4560,2024-09-04,Independencia,Metal,11.19,73,55,4,30.17,Operativo
4561,2025-04-24,Independencia,Papel y Cartón,19.38,37,96,1,14.58,Operativo
4562,2024-08-09,Independencia,Metal,14.81,79,58,2,17.96,Mantenimiento
4563,2024-08-17,Comas,Orgánico,5.53,38,44,3,31.08,Operativo
4564,2025-07-10,Santa Rosa,Papel y Cartón,12.58,28,47,2,5.66,Operativo
4565,2024-09-14,Independencia,Plástico,12.5,23,57,1,13.96,Operativo
4566,2025-02-10,Ancón,Orgánico,14.31,31,26,3,10.37,Operativo
4567,2024-11-02,Independencia,Orgánico,9.31,55,89,1,14.25,Operativo
4568,2025-04-29,Carabayllo,Papel y Cartón,16.38,29,81,0,22.3,Operativo
4569,2024-07-23,San Martín de Porres,Peligroso,4.3,61,56,2,33.84,Operativo
4570,2026-04-17,Comas,Vidrio,16.16,25,99,4,3.51,Operativo
4571,2025-04-25,Los Olivos,Orgánico,13.23,58,79,0,5.0,Operativo
4572,2026-04-14,Carabayllo,Plástico,3.43,40,75,2,2.86,Mantenimiento
4573,2026-02-02,Ancón,Plástico,10.87,50,87,0,33.2,Operativo
4574,2025-08-18,Comas,Metal,19.22,43,22,5,11.27,Operativo
4575,2024-11-01,Ancón,Peligroso,4.19,44,94,0,23.68,Operativo
4576,2024-09-27,Comas,Papel y Cartón,6.69,45,73,2,21.21,Operativo
4577,2026-06-18,Carabayllo,Orgánico,16.71,59,83,0,32.23,Operativo
4578,2025-01-03,Ancón,Plástico,8.18,35,54,3,16.54,Operativo
4579,2025-12-14,Carabayllo,Peligroso,14.65,42,30,2,25.5,Operativo
4580,2025-06-17,Comas,Papel y Cartón,14.31,37,31,1,19.66,Operativo
4581,2025-11-01,San Martín de Porres,Metal,2.39,22,99,4,7.65,Operativo
4582,2026-04-29,Puente Piedra,Orgánico,10.9,52,21,5,17.32,Operativo
4583,2025-04-09,Carabayllo,Metal,14.33,63,74,1,9.13,Operativo
4584,2025-09-03,Comas,Metal,6.18,33,52,2,24.46,Operativo
4585,2026-03-02,Independencia,Peligroso,10.08,76,31,5,14.86,Operativo
4586,2024-09-24,Comas,Peligroso,10.68,57,87,0,32.44,Operativo
4587,2024-10-26,San Martín de Porres,Vidrio,19.39,21,65,5,22.43,Operativo
4588,2025-11-04,Carabayllo,Vidrio,11.68,49,87,5,13.61,Operativo
4589,2025-04-16,Independencia,Metal,8.82,74,42,1,23.56,Operativo
4590,2024-12-18,Los Olivos,Vidrio,14.0,60,95,4,8.73,Operativo
4591,2025-05-31,Puente Piedra,Peligroso,8.85,21,47,4,24.64,Operativo
4592,2025-06-23,Carabayllo,Papel y Cartón,17.86,21,62,3,5.66,Mantenimiento
4593,2025-02-16,Independencia,Peligroso,15.21,78,49,0,16.62,Operativo
4594,2025-12-25,Comas,Metal,16.23,34,72,1,18.53,Operativo
4595,2025-05-29,San Martín de Porres,Papel y Cartón,11.75,43,95,0,11.53,Operativo
4596,2024-08-31,Santa Rosa,Plástico,8.99,39,77,3,21.84,Operativo
4597,2024-08-30,Los Olivos,Plástico,19.69,38,24,1,5.55,Operativo
4598,2026-03-20,Los Olivos,Orgánico,12.64,61,68,5,34.87,Mantenimiento
4599,2024-08-15,San Martín de Porres,Metal,5.75,76,27,3,22.19,Operativo
4600,2025-12-07,Independencia,Papel y Cartón,8.53,50,40,1,19.95,Operativo
4601,2025-01-10,Carabayllo,Plástico,15.31,34,68,1,31.33,Operativo
4602,2025-10-06,Independencia,Papel y Cartón,7.58,79,89,2,12.82,Operativo
4603,2024-09-19,Puente Piedra,Vidrio,4.45,48,77,1,23.28,Operativo
4604,2025-12-04,Ancón,Orgánico,10.87,49,69,5,2.09,Operativo
4605,2024-11-01,San Martín de Porres,Peligroso,5.04,27,51,2,7.85,Operativo
4606,2026-04-30,Puente Piedra,Plástico,15.31,70,89,3,24.45,Operativo
4607,2024-08-25,Carabayllo,Plástico,13.17,33,41,4,2.39,Operativo
4608,2025-03-31,Los Olivos,Vidrio,3.39,20,31,5,5.8,Operativo
4609,2026-05-24,San Martín de Porres,Orgánico,19.0,52,52,3,18.82,Mantenimiento
4610,2024-08-27,Puente Piedra,Orgánico,5.79,21,55,2,7.66,Operativo
4611,2025-11-17,Independencia,Metal,17.95,34,28,2,29.77,Operativo
4612,2024-07-28,San Martín de Porres,Plástico,12.77,49,52,2,28.58,Operativo
4613,2026-06-20,Ancón,Papel y Cartón,8.06,55,42,5,14.01,Operativo
4614,2025-04-18,San Martín de Porres,Peligroso,2.64,66,44,0,13.84,Operativo
4615,2024-08-19,San Martín de Porres,Orgánico,15.4,60,79,4,6.13,Operativo
4616,2025-09-11,Santa Rosa,Metal,7.3,75,63,2,17.3,Operativo
4617,2024-12-06,Puente Piedra,Orgánico,8.85,20,50,4,15.32,Operativo
4618,2026-05-22,Ancón,Peligroso,13.24,36,58,3,31.53,Operativo
4619,2024-08-04,Santa Rosa,Vidrio,19.21,64,23,1,3.9,Operativo
4620,2024-11-28,Comas,Papel y Cartón,7.24,63,93,0,31.48,Operativo
4621,2026-01-09,Los Olivos,Peligroso,4.0,57,84,0,16.89,Operativo
4622,2024-12-05,Ancón,Peligroso,9.6,52,21,1,28.15,Operativo
4623,2026-02-23,San Martín de Porres,Vidrio,11.91,55,89,3,13.81,Operativo
4624,2026-04-02,San Martín de Porres,Peligroso,19.8,62,20,5,11.49,Mantenimiento
4625,2025-06-08,Santa Rosa,Orgánico,11.6,62,60,3,4.17,Operativo
4626,2025-02-04,Santa Rosa,Orgánico,19.09,62,50,1,16.12,Operativo
4627,2024-10-19,Comas,Vidrio,6.63,50,68,5,33.67,Operativo
4628,2026-04-05,Carabayllo,Peligroso,10.99,40,61,3,13.56,Operativo
4629,2024-10-07,Los Olivos,Papel y Cartón,5.07,31,50,2,23.96,Operativo
4630,2026-04-04,Santa Rosa,Orgánico,5.79,68,96,3,32.16,Operativo
4631,2024-09-11,Comas,Metal,12.08,25,63,4,10.97,Operativo
4632,2024-12-24,Carabayllo,Peligroso,7.74,59,25,2,3.85,Operativo
4633,2026-05-05,San Martín de Porres,Metal,8.18,49,62,5,23.99,Operativo
4634,2026-02-28,San Martín de Porres,Metal,16.55,76,98,0,11.57,Operativo
4635,2025-05-03,Ancón,Metal,3.16,20,50,1,25.21,Operativo
4636,2025-05-16,Comas,Papel y Cartón,11.83,27,76,2,15.77,Operativo
4637,2024-12-03,Santa Rosa,Plástico,18.7,31,46,4,25.17,Operativo
4638,2025-04-07,Comas,Metal,12.36,69,75,1,32.4,Operativo
4639,2026-02-12,San Martín de Porres,Papel y Cartón,8.44,39,75,4,16.66,Operativo
4640,2024-11-27,San Martín de Porres,Peligroso,18.56,66,71,0,26.45,Operativo
4641,2025-06-28,Santa Rosa,Peligroso,10.72,42,90,0,11.32,Operativo
4642,2024-11-17,Puente Piedra,Orgánico,8.23,21,73,5,25.79,Operativo
4643,2026-01-14,Los Olivos,Plástico,9.49,40,52,3,32.37,Operativo
4644,2026-01-18,Ancón,Metal,4.82,72,34,3,10.81,Operativo
4645,2025-02-03,Puente Piedra,Vidrio,19.67,39,80,5,7.01,Operativo
4646,2026-02-23,Comas,Vidrio,3.34,23,75,5,22.46,Operativo
4647,2025-12-30,Ancón,Plástico,7.51,28,52,3,11.4,Operativo
4648,2025-06-07,Independencia,Orgánico,14.34,59,43,5,2.72,Operativo
4649,2025-05-09,Los Olivos,Papel y Cartón,15.46,46,37,4,33.5,Mantenimiento
4650,2026-05-13,Ancón,Vidrio,5.64,74,24,4,5.36,Operativo
4651,2024-11-02,Los Olivos,Plástico,2.47,79,62,5,30.38,Operativo
4652,2024-10-21,Carabayllo,Papel y Cartón,10.42,78,42,5,3.8,Operativo
4653,2026-05-01,Puente Piedra,Papel y Cartón,12.34,26,64,0,23.01,Operativo
4654,2026-06-15,Independencia,Orgánico,19.83,47,38,0,29.78,Operativo
4655,2025-05-24,Carabayllo,Metal,3.29,26,50,5,21.53,Operativo
4656,2025-08-28,Ancón,Peligroso,14.66,73,73,2,17.79,Operativo
4657,2024-11-02,San Martín de Porres,Plástico,12.48,75,81,4,28.91,Operativo
4658,2024-09-29,Independencia,Metal,13.2,69,57,1,26.76,Operativo
4659,2024-10-06,Ancón,Metal,9.6,39,48,2,3.68,Operativo
4660,2025-07-03,Santa Rosa,Metal,10.36,70,25,1,22.25,Operativo
4661,2026-04-04,Comas,Peligroso,19.09,43,51,0,20.62,Operativo
4662,2026-01-29,Carabayllo,Metal,2.07,31,34,3,16.39,Operativo
4663,2025-10-06,Los Olivos,Peligroso,16.32,33,62,1,29.22,Operativo
4664,2025-05-07,Puente Piedra,Vidrio,3.06,79,91,2,16.19,Operativo
4665,2025-06-22,Puente Piedra,Orgánico,6.27,33,57,2,23.21,Operativo
4666,2025-09-03,Los Olivos,Vidrio,10.45,68,62,0,4.13,Operativo
4667,2024-11-28,Los Olivos,Papel y Cartón,13.87,39,48,3,19.76,Operativo
4668,2025-02-11,San Martín de Porres,Orgánico,6.59,39,77,3,30.49,Operativo
4669,2024-08-19,Ancón,Vidrio,6.93,77,83,5,31.15,Operativo
4670,2024-11-22,Carabayllo,Plástico,7.0,27,37,1,27.4,Operativo
4671,2026-07-06,Carabayllo,Orgánico,6.83,28,83,2,33.67,Operativo
4672,2025-01-10,Carabayllo,Vidrio,18.82,72,36,2,24.38,Operativo
4673,2025-06-22,Ancón,Metal,7.22,25,83,1,33.4,Operativo
4674,2025-01-07,Ancón,Metal,19.41,56,68,1,27.07,Operativo
4675,2024-12-30,San Martín de Porres,Papel y Cartón,7.15,30,75,0,4.34,Mantenimiento
4676,2025-03-05,Santa Rosa,Vidrio,15.22,68,43,0,5.19,Operativo
4677,2024-09-20,Santa Rosa,Vidrio,9.32,33,69,1,25.94,Mantenimiento
4678,2025-02-01,Independencia,Plástico,15.43,69,31,4,5.9,Operativo
4679,2026-03-17,San Martín de Porres,Metal,18.0,71,68,5,11.48,Operativo
4680,2026-04-17,Comas,Papel y Cartón,5.86,28,20,1,3.54,Mantenimiento
4681,2024-07-25,Santa Rosa,Plástico,10.05,33,99,3,7.65,Operativo
4682,2026-04-26,San Martín de Porres,Peligroso,3.16,38,21,1,16.27,Operativo
4683,2025-06-06,Ancón,Vidrio,19.5,62,52,2,15.37,Operativo
4684,2024-11-16,Puente Piedra,Vidrio,6.83,34,21,4,15.11,Operativo
4685,2026-02-04,Carabayllo,Plástico,8.2,63,54,3,25.3,Operativo
4686,2025-08-05,Carabayllo,Metal,19.59,51,32,1,26.16,Operativo
4687,2025-10-18,Santa Rosa,Papel y Cartón,4.1,72,53,4,6.11,Operativo
4688,2024-11-21,Los Olivos,Plástico,18.62,50,93,4,2.16,Operativo
4689,2025-04-04,Ancón,Orgánico,13.59,72,52,0,29.32,Operativo
4690,2026-07-04,San Martín de Porres,Orgánico,6.23,38,84,2,30.72,Operativo
4691,2026-01-12,Los Olivos,Papel y Cartón,16.15,76,64,3,29.65,Operativo
4692,2026-05-06,Ancón,Vidrio,5.46,40,56,5,8.61,Operativo
4693,2024-11-15,Independencia,Metal,7.97,74,56,5,28.66,Mantenimiento
4694,2026-02-20,Carabayllo,Papel y Cartón,17.04,50,25,2,8.58,Operativo
4695,2025-06-09,Santa Rosa,Papel y Cartón,5.46,49,94,5,20.38,Operativo
4696,2025-06-02,Ancón,Plástico,2.7,61,34,3,30.27,Operativo
4697,2026-01-31,Los Olivos,Papel y Cartón,6.78,69,99,4,29.24,Operativo
4698,2025-03-31,Puente Piedra,Papel y Cartón,7.84,43,88,2,6.18,Operativo
4699,2024-07-21,Comas,Orgánico,10.82,61,52,2,10.99,Operativo
4700,2024-12-05,San Martín de Porres,Vidrio,2.4,58,56,4,31.55,Operativo
4701,2025-06-04,Ancón,Peligroso,19.15,54,28,4,32.4,Operativo
4702,2025-08-03,Santa Rosa,Papel y Cartón,8.81,24,86,3,3.69,Mantenimiento
4703,2026-02-25,Santa Rosa,Orgánico,11.1,21,73,5,12.56,Operativo
4704,2025-12-02,San Martín de Porres,Plástico,16.24,53,68,3,31.95,Mantenimiento
4705,2024-08-11,Los Olivos,Vidrio,6.83,22,60,1,25.52,Operativo
4706,2025-03-17,Carabayllo,Papel y Cartón,19.01,42,64,0,11.56,Operativo
4707,2025-07-28,Independencia,Plástico,13.06,65,51,0,10.22,Operativo
4708,2025-01-07,Ancón,Orgánico,14.31,72,84,2,15.24,Operativo
4709,2024-10-31,Santa Rosa,Metal,19.89,78,30,4,4.61,Operativo
4710,2026-02-11,Carabayllo,Peligroso,2.66,35,53,3,3.73,Operativo
4711,2025-02-27,Los Olivos,Metal,5.85,69,49,0,4.55,Operativo
4712,2025-10-16,Ancón,Papel y Cartón,3.37,41,76,4,9.4,Operativo
4713,2025-10-22,Santa Rosa,Peligroso,13.13,42,90,4,12.24,Operativo
4714,2025-02-16,San Martín de Porres,Papel y Cartón,8.67,21,39,5,16.73,Operativo
4715,2026-03-18,Ancón,Papel y Cartón,13.88,50,27,5,33.13,Operativo
4716,2026-05-11,Carabayllo,Papel y Cartón,13.39,56,85,3,10.17,Operativo
4717,2026-07-06,Los Olivos,Peligroso,9.62,65,71,2,20.24,Operativo
4718,2024-10-24,Santa Rosa,Peligroso,17.42,55,96,1,9.87,Mantenimiento
4719,2026-07-12,Ancón,Orgánico,15.73,40,28,3,3.04,Operativo
4720,2025-08-11,Carabayllo,Plástico,9.83,75,87,5,22.56,Operativo
4721,2024-11-05,Carabayllo,Peligroso,8.03,47,67,4,13.01,Operativo
4722,2025-06-29,Carabayllo,Peligroso,12.57,46,92,2,17.41,Operativo
4723,2024-12-01,Santa Rosa,Orgánico,16.03,26,32,4,4.3,Operativo
4724,2025-11-28,Los Olivos,Plástico,5.15,22,71,5,19.45,Operativo
4725,2026-04-07,Puente Piedra,Papel y Cartón,12.22,41,30,3,30.89,Operativo
4726,2024-10-03,Los Olivos,Metal,8.61,34,63,1,15.13,Operativo
4727,2026-05-10,San Martín de Porres,Orgánico,10.49,36,85,0,6.08,Operativo
4728,2026-04-13,Carabayllo,Vidrio,15.52,58,51,1,11.23,Operativo
4729,2025-11-13,Ancón,Orgánico,4.77,25,35,5,21.49,Mantenimiento
4730,2025-12-02,San Martín de Porres,Orgánico,11.79,78,29,1,12.97,Operativo
4731,2025-02-16,Independencia,Orgánico,8.44,24,76,4,17.72,Operativo
4732,2025-05-26,Carabayllo,Papel y Cartón,14.03,27,38,4,18.44,Operativo
4733,2024-07-23,Puente Piedra,Vidrio,11.25,79,77,0,26.87,Operativo
4734,2024-08-17,Comas,Peligroso,8.59,56,88,5,22.51,Operativo
4735,2025-03-06,Independencia,Plástico,10.79,79,77,5,25.28,Operativo
4736,2025-02-05,Ancón,Orgánico,4.52,73,45,1,11.41,Operativo
4737,2025-09-28,San Martín de Porres,Metal,4.35,50,28,1,31.29,Operativo
4738,2026-03-08,San Martín de Porres,Peligroso,10.21,64,87,0,18.88,Operativo
4739,2026-01-19,Ancón,Metal,9.82,36,38,0,33.75,Operativo
4740,2025-01-23,Santa Rosa,Metal,2.82,65,50,3,23.83,Mantenimiento
4741,2024-08-12,Comas,Vidrio,5.17,38,60,1,29.52,Operativo
4742,2025-05-22,Comas,Papel y Cartón,17.62,78,97,5,7.14,Operativo
4743,2025-05-21,Ancón,Peligroso,4.87,37,51,4,19.58,Operativo
4744,2026-05-25,Carabayllo,Vidrio,10.11,74,77,4,21.05,Operativo
4745,2024-09-25,Carabayllo,Metal,7.74,37,67,3,10.33,Operativo
4746,2026-04-15,Independencia,Orgánico,19.94,67,25,2,30.84,Operativo
4747,2025-02-02,Puente Piedra,Plástico,8.63,38,28,4,15.74,Operativo
4748,2026-04-24,San Martín de Porres,Vidrio,13.23,74,87,5,18.67,Operativo
4749,2026-02-19,Independencia,Orgánico,16.33,30,44,5,28.46,Operativo
4750,2025-01-30,Ancón,Peligroso,10.16,39,22,5,30.57,Operativo
4751,2024-10-07,Santa Rosa,Vidrio,2.18,66,50,1,25.97,Operativo
4752,2025-12-10,Ancón,Plástico,13.16,68,79,2,29.45,Operativo
4753,2025-10-23,Santa Rosa,Plástico,11.22,39,54,1,29.55,Operativo
4754,2025-07-29,Los Olivos,Peligroso,5.14,34,54,2,12.72,Operativo
4755,2025-12-05,Carabayllo,Vidrio,10.81,64,27,1,12.69,Operativo
4756,2025-12-13,Puente Piedra,Plástico,7.95,79,60,3,12.3,Operativo
4757,2026-05-07,Puente Piedra,Vidrio,16.9,24,32,5,15.3,Operativo
4758,2025-05-27,Ancón,Peligroso,8.76,36,46,4,2.6,Operativo
4759,2025-09-30,Puente Piedra,Vidrio,7.39,49,32,4,10.36,Operativo
4760,2025-04-12,Puente Piedra,Peligroso,5.55,75,98,4,9.88,Mantenimiento
4761,2026-06-06,Ancón,Plástico,10.66,77,77,3,9.44,Operativo
4762,2026-02-19,San Martín de Porres,Plástico,12.7,28,57,5,8.4,Operativo
4763,2026-06-15,Carabayllo,Papel y Cartón,4.4,55,26,3,19.97,Mantenimiento
4764,2024-08-14,Carabayllo,Vidrio,14.91,45,88,2,4.61,Operativo
4765,2025-12-31,Independencia,Plástico,10.56,29,51,0,27.31,Operativo
4766,2025-10-25,Ancón,Plástico,14.85,56,61,0,31.37,Operativo
4767,2026-01-09,Puente Piedra,Papel y Cartón,7.65,67,61,3,25.51,Operativo
4768,2025-07-05,Carabayllo,Peligroso,19.77,60,28,3,10.63,Operativo
4769,2025-04-02,Carabayllo,Peligroso,7.39,49,78,4,14.24,Operativo
4770,2025-05-03,Santa Rosa,Papel y Cartón,2.4,38,66,0,7.15,Operativo
4771,2026-02-26,Los Olivos,Vidrio,11.18,32,35,1,18.16,Operativo
4772,2025-08-06,Ancón,Plástico,14.19,57,47,0,29.82,Operativo
4773,2026-01-04,Comas,Papel y Cartón,5.76,70,53,1,18.63,Operativo
4774,2025-09-11,San Martín de Porres,Plástico,8.42,56,68,1,16.14,Operativo
4775,2024-10-06,Puente Piedra,Metal,16.46,65,91,2,21.43,Operativo
4776,2026-01-03,Carabayllo,Peligroso,9.16,57,62,1,8.55,Operativo
4777,2025-09-18,Independencia,Papel y Cartón,11.25,33,47,0,16.69,Operativo
4778,2025-11-30,Santa Rosa,Metal,16.29,33,62,0,18.33,Operativo
4779,2025-09-24,Puente Piedra,Vidrio,16.79,33,22,3,8.02,Operativo
4780,2026-07-02,Los Olivos,Peligroso,13.56,51,90,1,19.71,Operativo
4781,2025-02-18,Carabayllo,Orgánico,7.86,28,48,2,3.89,Operativo
4782,2024-08-20,Los Olivos,Papel y Cartón,16.71,44,23,2,7.61,Operativo
4783,2025-03-04,Ancón,Peligroso,9.01,32,88,3,29.54,Operativo
4784,2026-03-13,Ancón,Metal,3.01,24,60,3,2.69,Operativo
4785,2025-02-18,Santa Rosa,Vidrio,2.05,25,80,5,26.29,Operativo
